268.17267,-22.36579
275.75100,-26.08770
273.14157,-24.83341
266.95443,-21.53947
272.37733,-24.20833
278.73022,-27.10503
273.61976,-24.72721
268.09425,-21.85381
290.54428,-31.51074
268.40461,-21.97865
276.99835,-26.11341
264.54828,-19.62712
276.23900,-25.69860
268.77929,-21.74450
263.79266,-18.57234
264.34167,-18.77830
275.92700,-24.79120
274.31644,-23.98181
275.03687,-24.25141
267.31363,-20.00957
275.50479,-24.17783
275.63368,-24.15767
272.10831,-22.28146
278.14435,-25.12889
274.59961,-23.41587
277.97018,-24.77126
273.71204,-22.73206
266.54025,-18.65842
271.03500,-20.95150
269.00244,-19.49072
267.73840,-18.78004
281.17969,-25.35940
276.42688,-23.20294
282.05054,-25.48122
258.51801,-12.91047
262.25815,-15.21811
276.27072,-22.58129
271.30441,-19.84302
268.02000,-17.60160
269.27700,-18.11150
265.50836,-15.93541
278.47763,-22.64470
278.71524,-22.72138
274.06882,-20.45074
266.72687,-16.29022
267.08249,-16.47895
277.29648,-21.78151
262.14246,-13.43912
281.64630,-23.44675
256.73000,-9.78366
279.67938,-22.40388
273.43817,-19.07614
272.95370,-18.77269
269.08325,-16.48443
268.58792,-15.93105
282.60846,-22.57293
275.78326,-19.28479
277.49768,-19.67713
269.74496,-15.53744
245.26842,-0.26959
277.37497,-19.09572
281.39704,-20.58322
276.51533,-18.20958
279.13475,-19.32422
281.00735,-19.91459
279.29620,-19.03932
279.91690,-19.23668
278.33704,-18.27691
278.33704,-18.27691
277.29694,-17.45358
268.60971,-12.80944
278.95140,-17.60230
277.54500,-16.75570
271.87790,-13.47989
262.87112,-8.31949
279.03482,-16.99917
279.44272,-17.09626
276.98474,-15.54845
277.33261,-15.12777
265.56012,-8.72184
296.64254,-23.13697
276.80579,-14.14294
285.25579,-18.20431
278.49393,-14.87362
280.31200,-15.56150
258.21625,-3.26670
278.26559,-13.73888
273.03995,-10.71619
272.61005,-10.48466
280.60321,-14.25328
278.55775,-13.20685
281.47969,-14.46053
295.12304,-20.45200
289.26713,-18.02661
273.82071,-10.16930
280.90878,-13.74684
299.38125,-21.61286
271.74911,-8.92578
276.03287,-11.11169
276.49200,-10.75791
282.68463,-13.51727
278.37083,-11.12400
282.87891,-13.17689
281.02570,-12.21540
278.31155,-10.25540
278.17203,-10.09723
275.33798,-8.52842
281.76648,-11.68659
280.73743,-11.11475
277.14685,-8.72301
273.80579,-6.95339
274.45575,-6.80599
285.34070,-11.97222
280.28046,-8.93305
277.62662,-7.46064
280.83408,-9.08018
275.34937,-6.03216
273.57651,-4.98925
283.57400,-10.08690
281.95334,-9.15193
281.64426,-8.46718
289.82400,-12.24333
242.93561,12.07141
283.58334,-8.79255
283.65423,-8.82732
295.99043,-14.15324
281.60250,-7.24286
280.53351,-6.68203
289.58133,-11.10429
281.36475,-6.94929
281.88437,-6.90098
282.43600,-7.02640
281.40231,-6.30954
282.19357,-5.93530
283.36792,-6.47875
283.50790,-6.43884
289.11758,-9.04349
265.42101,3.11525
276.66687,-2.71601
279.84097,-4.33081
271.50320,0.37738
284.32230,-5.99772
276.25241,-1.51462
279.40378,-3.09888
278.55671,-2.46028
284.45709,-5.46115
280.69547,-3.22147
281.22244,-3.34247
286.48151,-5.99248
288.48206,-6.31450
278.84402,-0.23047
278.32288,0.19644
291.75790,-6.58462
276.78874,1.24073
282.60270,-1.67166
280.76438,-0.27708
282.66794,-1.05310
284.06534,-1.56675
276.18552,2.49114
285.54230,-1.81259
277.75095,2.42426
284.60938,-1.06269
285.40240,-1.31885
283.52847,-0.33413
275.84052,3.60772
287.60736,-2.33985
288.65155,-2.70696
284.71559,-0.54930
285.06723,-0.24239
285.65454,-0.44916
281.35242,2.02329
292.78000,-3.70875
277.94098,4.08587
294.07306,-3.89035
289.60396,-1.59644
273.02636,6.85359
288.66324,0.22675
285.49983,2.15447
268.38446,10.62326
337.41058,-20.83711
287.00894,2.35674
285.74729,3.03925
289.58533,1.78323
316.04532,-11.36340
290.73737,1.51290
288.27554,2.87997
307.88833,-7.08836
274.39213,10.15097
288.34427,3.41675
283.72559,5.80314
283.73877,6.04196
288.47458,3.62824
287.72254,4.45789
288.39398,4.63457
284.07567,7.12394
286.69128,6.39791
289.11539,5.22207
287.30683,7.09556
289.61703,6.53869
282.13675,10.59743
300.16338,1.72803
293.63972,5.68401
290.25299,7.61455
251.12300,23.79988
284.14017,10.86946
285.57400,10.29250
276.95114,14.48502
299.61300,3.04977
283.25679,12.26664
282.69516,12.62506
286.63394,10.72331
293.16483,7.46432
278.51104,14.82206
291.09259,9.89896
265.65216,21.44982
292.89642,9.22533
290.61111,10.68927
291.93674,10.40578
292.81867,10.05597
290.70976,11.46539
285.79205,14.11636
286.59550,13.74614
246.89056,27.90929
285.66803,14.48066
293.32454,10.61658
292.05997,12.32671
288.87730,14.06384
286.21420,15.79352
288.02417,15.15124
288.41010,14.98867
194.86575,27.63628
288.27275,15.77760
286.13475,17.95214
292.56946,14.78940
295.51450,13.84372
288.51721,17.52569
282.44818,20.84429
291.41876,16.55138
285.90567,19.35628
295.28885,14.94983
295.57813,15.15229
295.57813,15.15229
294.79089,15.94670
294.81616,16.34681
289.76104,19.03917
290.72888,18.70224
293.82648,17.21686
268.59579,27.99944
289.66679,19.57583
295.54283,17.08733
303.78683,12.70434
295.39156,17.75485
291.66727,20.48751
295.10768,18.82007
290.85342,21.13347
290.94529,21.11061
287.16492,22.98288
277.82621,26.93692
294.11218,19.70666
291.65732,21.15751
291.93347,21.50106
294.89916,20.31719
300.65143,17.61416
302.61118,16.92258
296.34235,21.33445
305.03646,16.73156
289.27390,25.62595
286.53000,27.21625
294.09094,23.66331
297.11000,22.14369
291.01138,25.31321
296.39250,22.97572
293.44479,24.54086
312.50858,13.55823
293.97680,24.91389
300.04417,21.71556
303.17838,19.98963
302.98358,20.33456
294.71722,25.09240
296.56512,24.18435
294.53482,25.26131
299.90158,22.72111
288.62488,28.67930
305.59558,20.10467
250.07565,38.70553
287.77729,30.54547
297.61893,25.90839
283.39615,33.02917
241.11061,40.68307
293.68848,30.51637
300.84354,27.01524
282.50870,35.24336
302.26950,26.44889
304.33926,25.36299
295.94998,30.23539
298.75967,29.28831
324.22073,12.78870
304.90887,27.00312
297.75281,31.04132
300.79770,30.54279
303.49124,29.56554
299.82600,31.91070
299.14178,32.37027
297.96967,32.98831
285.11055,38.35222
301.18369,31.45678
297.50083,33.76422
300.17514,32.46137
298.50260,33.37014
304.09985,30.56477
305.49301,29.98949
301.73417,32.27586
298.57160,35.11762
305.26570,32.49004
303.19867,34.34237
319.21780,24.14772
306.27026,33.58075
302.71860,37.41186
301.06708,39.59247
258.45981,49.26979
289.87701,44.76200
304.99275,38.40078
303.10003,40.75820
289.79260,46.24779
310.56800,37.67480
284.83270,48.46542
302.17924,42.50261
307.32889,40.25572
302.25803,43.72876
301.73077,44.23851
323.87189,31.69615
318.40701,37.26040
302.59863,46.46098
297.44406,48.96114
296.20068,50.52509
305.56818,47.06554
320.56409,38.12088
311.29175,44.65405
316.75733,42.23603
308.09787,47.34767
230.44400,52.36781
307.96817,48.88047
312.55701,46.92090
323.28479,39.63599
311.34464,50.37775
318.56345,46.28820
316.57738,47.85186
319.78067,46.31312
318.53146,47.77256
323.12900,44.59655
324.70419,46.00772
317.71778,50.78744
313.30656,53.76171
322.71468,50.00235
324.25542,48.93444
315.13688,54.54317
275.46713,64.36483
323.93283,50.90471
325.82343,50.42072
322.95917,52.56434
314.11264,57.43418
322.50296,54.45763
269.63919,66.63300
329.42422,51.69417
324.79990,55.76776
321.86032,57.65179
337.63929,47.52314
337.93204,47.80110
335.98218,50.96679
321.59808,62.89217
338.68997,52.43506
336.57190,54.82724
334.01620,57.47604
335.12811,57.60601
335.06934,58.23794
335.06934,58.23794
326.53577,63.79152
337.52841,56.19828
353.97221,30.46844
338.07382,56.17392
351.47485,42.53473
301.05950,74.42667
343.77911,56.70865
350.74146,46.89951
333.34383,65.89872
344.08252,57.15574
340.08279,61.28575
9.31678,-13.71624
344.71500,61.96220
354.79517,48.20808
342.25906,67.02747
348.06454,64.65492
356.93457,51.39897
356.69461,54.74380
356.44922,57.06645
352.96400,70.37060
340.60361,80.44202
4.67570,53.87223
0.37906,70.70831
11.76395,-11.87196
4.99478,62.98380
7.06506,55.96520
3.25426,72.52197
7.95230,57.38288
9.72521,66.39703
11.39449,57.95969
188.27847,82.56397
15.60203,65.77578
21.24428,65.64337
22.58333,58.44139
25.65783,60.16311
29.64770,66.56680
29.10392,65.47510
25.02433,56.58183
29.39900,63.32170
24.33096,50.46986
30.92204,64.96087
25.58312,51.57532
28.26217,56.40550
33.02748,64.15026
36.62506,65.79813
40.05988,61.15464
44.67447,64.50175
45.94596,64.90983
47.74525,62.79858
47.58030,61.31692
43.06280,50.59835
54.03369,60.06286
41.34861,42.55137
61.74750,60.92061
179.43681,48.93844
66.46180,60.12020
55.43095,52.28341
63.31269,56.94947
168.69890,55.01903
65.18860,56.30350
51.81432,45.40569
63.36356,51.85026
100.98109,61.79019
63.97729,48.82795
70.83862,46.70161
94.89146,55.61217
56.88750,35.04686
69.33892,42.78624
59.09160,33.87516
73.62910,42.27803
119.46512,53.42138
62.32079,30.77597
69.94960,36.76190
89.09962,46.10481
76.66008,39.13572
69.15518,33.65830
98.53067,44.77725
85.34228,39.25225
58.40180,19.49415
85.64229,36.15206
76.78458,30.82178
69.34758,25.04414
82.89940,28.97821
88.20192,28.09978
94.04903,28.37044
86.70833,24.36748
89.68896,25.31218
89.68896,25.31218
93.47910,26.88250
111.39450,29.49067
99.33725,24.00989
76.39297,10.70631
100.04038,21.41714
89.28325,15.42528
85.18764,12.35646
96.48865,17.79089
85.52579,9.08625
100.85893,16.81421
82.94038,6.93389
92.78615,11.77871
112.29487,20.91179
90.58352,9.65391
99.98283,11.10853
93.64048,7.57496
91.19957,3.94327
95.97867,5.50358
112.26128,13.24688
75.92438,-6.16749
63.56567,-12.73945
131.72298,17.87930
94.06408,-0.00694
105.11825,4.34181
103.39082,3.14082
98.93808,-0.09371
98.93808,-0.09371
118.79708,9.55256
106.33002,2.78310
110.74059,1.75912
81.86752,-12.69729
75.78133,-15.60634
114.03307,2.70771
107.34395,-0.80638
104.06017,-2.88558
100.39413,-5.04322
117.90658,3.00561
106.71196,-3.08583
133.55482,8.89806
53.31102,-25.87165
95.42823,-12.98721
148.25218,13.74636
111.64262,-5.36449
121.69373,-2.87644
105.69483,-13.70986
114.32898,-9.64713
88.77793,-22.90061
99.41279,-18.95644
115.09252,-11.54161
108.14789,-16.09992
115.51700,-14.35470
115.46050,-14.73542
117.01534,-14.12789
110.31230,-18.14359
107.81956,-19.85080
96.75850,-25.38050
115.48075,-18.20869
111.98546,-20.22302
109.83946,-21.73207
117.54778,-19.30447
144.78799,-2.80874
113.35500,-23.42800
122.18443,-19.23364
128.34758,-16.14939
103.80096,-29.12459
122.67345,-20.52560
108.70733,-27.83981
118.79750,-23.63683
105.70800,-31.59170
116.85937,-27.33532
75.75720,-39.76235
130.07884,-20.91007
120.62055,-27.69873
146.39714,-13.17100
112.22420,-35.75387
115.82600,-34.75320
122.25685,-32.67359
123.33955,-33.01762
121.06000,-34.26670
119.27728,-36.11388
127.96931,-32.10241
134.44148,-28.95998
130.16753,-32.37589
44.24334,-44.17164
121.61808,-38.88998
129.06900,-35.25040
124.04166,-39.86407
127.72582,-38.30194
121.39046,-41.93814
108.70565,-46.96102
127.11650,-39.39444
129.28479,-39.41897
129.35249,-40.63541
156.19225,-18.64229
133.37883,-40.06167
139.00690,-36.62743
125.97417,-45.51928
125.16745,-46.38301
121.29577,-48.39219
122.88283,-48.72147
116.83350,-51.25094
128.52838,-47.27736
130.86700,-46.11108
138.11092,-42.42772
139.04005,-45.47855
133.57634,-50.53954
134.76237,-50.39436
158.62749,-29.18755
151.75696,-40.43672
133.40350,-54.08572
137.16687,-53.32053
151.44075,-44.35924
145.40627,-49.96631
145.40627,-49.96631
146.85333,-48.97075
138.78227,-54.87883
140.52844,-54.16072
138.47009,-55.47133
142.70168,-53.16648
141.19096,-54.60428
143.50503,-53.19958
141.76302,-56.10589
144.46608,-54.45238
142.83536,-56.29427
140.35558,-58.31130
142.72824,-57.61469
139.86449,-59.20011
153.31645,-50.33313
148.36275,-54.87767
145.85675,-57.28208
152.99026,-52.63808
152.64351,-53.93519
144.69672,-60.09192
153.33197,-56.92562
157.88346,-53.55836
158.57918,-53.68438
171.68245,-34.36973
150.95485,-60.73007
157.88925,-55.34744
163.66905,-48.78412
159.61504,-56.78511
152.33690,-62.61345
160.33156,-56.15454
155.78810,-60.54506
159.88622,-57.10381
136.77609,-69.94187
151.84837,-63.90835
151.74821,-64.36388
154.45953,-62.67068
162.18008,-56.05267
168.47563,-47.95017
89.25890,-75.67292
161.12965,-61.66069
169.54059,-52.16731
158.94092,-64.31993
171.00436,-52.85538
165.98325,-60.60127
172.15085,-52.93445
178.12179,-42.29408
165.08380,-65.24938
171.85108,-57.29969
173.32382,-57.10389
171.99060,-59.95770
172.70200,-59.28497
172.19737,-60.11036
173.79567,-60.28361
178.27726,-50.84907
186.12814,-18.78486
180.17950,-47.55300
177.57387,-57.18247
172.93929,-65.97047
175.40533,-62.48189
169.42982,-70.82567
177.15913,-65.14370
174.79666,-68.86921
152.33683,-80.85842
182.29248,-58.71040
182.10597,-64.20259
184.63642,-55.90128
181.06117,-67.31014
187.71873,-44.23775
185.75516,-64.02943
187.18332,-62.09307
187.19521,-63.74364
187.53152,-63.88342
187.62677,-64.86822
187.60200,-66.24050
191.47723,-60.33766
192.13158,-63.83322
195.17175,-56.89458
197.19727,-67.64380
196.45088,-57.65674
203.55887,-75.77537
199.87461,-66.15224
200.64146,-63.35056
203.38739,-65.97408
206.34331,-71.48226
201.09134,-57.52203
204.89600,-67.38106
204.38400,-66.14430
202.02050,-54.69969
204.67751,-61.92980
213.85335,-74.21294
208.12785,-66.39069
205.65062,-61.37477
208.48738,-66.51415
206.00012,-60.82968
208.61430,-64.99227
201.40630,-37.60415
208.34613,-60.56317
208.60258,-60.45619
213.85058,-67.53186
208.93011,-59.37778
209.55777,-58.90883
207.76364,-51.20573
214.68057,-63.11930
213.97202,-60.02716
214.21585,-58.88611
230.29379,-72.22378
210.17400,-51.04100
215.33295,-58.63947
218.32688,-60.82669
234.29671,-71.91469
215.20381,-55.46645
220.32417,-61.33178
215.49971,-55.03803
214.53703,-52.17771
219.58325,-59.19614
221.58298,-61.22634
227.66988,-64.67386
220.39927,-56.25325
226.50779,-61.35572
226.03588,-60.88894
227.18154,-61.73708
205.17225,-19.88203
220.12885,-52.58241
215.60900,-44.15067
239.00700,-66.15258
293.45590,-74.54963
226.49664,-55.98793
232.57742,-61.02758
221.64625,-50.39019
224.97301,-54.30200
226.31990,-55.18622
255.32190,-70.10093
227.35483,-55.55158
227.98433,-55.66297
238.04463,-62.51294
230.92859,-57.15695
233.56929,-59.15228
236.92154,-61.21822
234.50508,-58.74514
230.58067,-54.13688
229.78635,-53.16390
225.41969,-48.35056
230.90135,-53.85777
235.49504,-56.60714
231.38615,-52.84388
239.78655,-58.39770
253.64653,-64.24123
231.28267,-51.32841
243.92612,-59.90027
238.24600,-56.40720
229.93283,-48.99858
211.10776,-17.22801
239.53360,-55.69726
239.99013,-55.92586
226.55721,-42.99902
244.79320,-57.98190
229.20808,-45.64961
247.37973,-59.15681
240.24635,-55.09437
245.87752,-58.32296
240.46170,-54.89434
237.37137,-52.50458
237.92056,-51.52455
243.63500,-54.95131
243.60060,-54.79410
238.71211,-51.37645
235.55436,-47.67896
246.08923,-54.60078
244.30961,-53.53477
237.83271,-48.43544
241.06944,-50.83409
245.55970,-53.68168
259.08779,-59.48986
228.21200,-38.12550
246.96214,-54.02454
242.24449,-51.03240
247.49879,-54.15742
246.15771,-53.37608
247.47225,-53.38732
240.09167,-48.25980
248.83845,-53.83651
268.53942,-60.83269
267.97008,-60.38936
257.25388,-56.91340
243.83347,-49.22243
247.77725,-50.44347
257.93827,-55.40046
255.76196,-53.93171
251.25075,-51.20586
238.30183,-41.84064
248.55592,-49.35336
235.77101,-39.30404
252.16700,-51.15544
251.98775,-50.71328
243.76167,-45.19836
245.97725,-46.70393
256.56152,-52.50011
254.90027,-51.70179
240.55434,-41.55998
263.61750,-54.48261
247.60771,-46.04753
260.65396,-52.77624
255.40407,-50.38264
254.37108,-49.78194
260.19325,-51.75431
244.84671,-42.26019
193.89058,25.89183
270.24744,-52.73893
242.10967,-37.14653
240.84254,-36.01492
257.86404,-47.41711
243.40974,-37.99958
287.44896,-55.58631
264.02890,-49.42924
240.33778,-34.54351
260.26215,-47.59092
247.87700,-40.25350
230.58031,-23.62537
243.24321,-36.22983
254.14158,-43.77077
260.71865,-47.04580
271.81583,-51.01950
253.38056,-42.65622
261.95329,-46.92814
256.59399,-44.21943
259.88563,-45.88751
243.36734,-34.59423
263.92365,-46.99682
251.10058,-40.05567
261.75943,-45.54402
254.34892,-41.63274
256.74636,-42.68587
250.63928,-38.90884
262.51608,-45.38074
252.89021,-40.04879
252.38695,-39.35249
258.09177,-42.51146
251.68808,-38.61614
261.55135,-44.19047
252.60551,-39.13858
266.39706,-46.08995
257.61414,-41.88039
268.19608,-46.69983
256.29376,-40.88568
242.44131,-30.91879
249.86713,-36.57122
253.61377,-38.73622
266.36900,-44.90500
264.83275,-44.16042
245.82924,-31.74971
252.22537,-35.78584
256.14072,-37.88747
265.01389,-42.40155
274.63342,-45.98381
252.20229,-35.01594
263.19913,-40.97462
269.14044,-43.05525
254.48798,-35.41504
263.08360,-39.85618
260.56549,-38.48339
263.92416,-40.19061
258.43539,-37.10322
255.27596,-34.82738
264.12450,-39.36571
265.72528,-39.60668
263.09225,-37.95662
256.15106,-33.98854
272.24533,-41.81047
255.94520,-33.49567
255.57945,-33.16806
267.61503,-39.67121
253.40445,-31.67584
268.03909,-39.53737
267.68570,-39.29055
273.22046,-41.50739
268.26172,-39.40240
252.57129,-30.33208
263.25278,-36.73126
266.27826,-38.14708
256.37781,-32.53564
258.67877,-33.41311
266.96948,-37.80086
261.60117,-35.02822
270.87151,-39.35783
262.11492,-35.12547
251.20438,-28.06797
270.04925,-38.83128
267.68853,-37.39808
256.07635,-30.89131
271.13174,-38.79436
267.00387,-36.83556
266.14820,-36.23393
256.30800,-30.53880
276.67407,-40.49792
263.86404,-34.79506
259.93938,-32.50894
258.52927,-31.32850
271.24004,-37.63554
264.72634,-34.46065
259.71634,-31.65176
258.22243,-30.66899
273.91267,-38.46569
270.73206,-37.13721
259.83423,-31.21125
267.12288,-35.09144
270.63469,-36.65304
258.76100,-30.34240
266.38451,-34.56551
261.10960,-31.72220
259.76398,-30.89816
266.05770,-34.29259
271.46893,-36.76015
265.00143,-33.59230
266.08582,-34.11127
261.26447,-31.47736
267.80063,-34.92300
266.52636,-34.06265
267.24164,-34.36480
267.30807,-34.38138
266.95588,-34.13472
273.09852,-36.88107
268.24561,-34.63972
261.17020,-30.86652
260.38290,-30.34676
271.71858,-36.11139
271.78258,-36.04606
267.46169,-34.00865
261.33060,-30.67827
273.16614,-36.53032
268.63742,-34.37246
271.83948,-35.76223
270.63344,-35.22047
271.31000,-35.46876
267.96072,-33.79322
266.68936,-33.14307
262.74515,-31.01826
268.33752,-33.93290
259.33553,-28.99115
272.45514,-35.73691
269.32977,-34.16364
271.12210,-34.96694
270.07586,-34.46100
267.54474,-33.23832
276.96140,-37.26589
261.27539,-29.75469
260.13855,-29.01074
260.26859,-29.04978
262.20978,-30.12902
261.14346,-29.40541
263.46235,-30.71004
262.71358,-30.28676
271.02167,-34.47708
269.56012,-33.79375
257.67395,-27.14549
262.78369,-30.17444
269.35486,-33.59526
263.32100,-30.44140
271.53458,-34.55853
260.85391,-28.98501
261.49911,-29.36393
268.40768,-32.97998
268.14319,-32.76419
269.63588,-33.47680
261.74915,-29.25885
263.19540,-30.00419
262.42816,-29.54728
268.31998,-32.67738
263.93106,-30.35734
256.43549,-25.41715
269.05800,-32.62280
270.42818,-33.25687
262.58893,-29.17016
258.13980,-26.42260
261.88687,-28.51858
266.51154,-31.06056
261.83395,-28.46421
261.21729,-28.09850
289.34775,-39.61289
262.41910,-28.67281
264.24933,-29.66915
267.93610,-31.60005
262.17410,-28.45537
263.84476,-29.37150
273.01147,-33.86865
262.62680,-28.59858
269.76038,-32.36206
260.29784,-27.19362
262.94738,-28.70072
258.16315,-25.72705
271.23431,-32.90034
268.00143,-31.29720
263.80823,-29.05283
270.97275,-32.69504
260.61780,-27.14511
270.86874,-32.62388
268.40096,-31.42355
261.79442,-27.73267
263.96800,-28.97430
261.75146,-27.67614
262.78873,-28.24734
266.49023,-30.20016
262.51062,-27.98821
262.68250,-28.06852
269.54434,-31.71558
269.98659,-31.90770
264.68957,-29.14935
270.69403,-32.15816
268.77358,-31.20468
267.57501,-30.58192
252.14373,-21.01404
268.19186,-30.82623
304.86960,-41.52430
261.43359,-26.96325
266.98417,-29.99436
269.10684,-31.07134
272.13100,-32.49990
267.82874,-30.39805
264.67569,-28.71259
262.56000,-27.50539
274.86079,-33.61864
263.81473,-28.11714
269.55222,-31.13500
263.55759,-27.93360
271.03203,-31.65296
264.05908,-28.01286
268.90021,-30.55891
268.02469,-30.08717
270.72007,-31.39948
262.69464,-27.09976
259.80579,-25.28821
263.95050,-27.72233
261.34829,-26.19806
261.00604,-25.98977
273.71091,-32.61534
261.43071,-26.19875
271.83036,-31.71559
270.96912,-31.29626
273.32480,-32.32854
268.24321,-29.88969
268.51797,-29.95753
264.56791,-27.80219
264.51300,-27.77160
261.01793,-25.72054
268.20379,-29.69973
269.94800,-30.50900
259.67831,-24.69027
262.28044,-26.24582
268.21714,-29.50027
270.04626,-30.39690
262.55121,-26.35030
261.30452,-25.57113
270.84042,-30.72659
262.46821,-26.18703
263.98169,-26.98803
269.98625,-30.07443
263.73300,-26.73790
268.25290,-29.09802
259.28769,-23.94146
272.60200,-31.06790
264.87535,-27.03390
267.93033,-28.64969
271.20071,-30.28033
265.21567,-27.14674
270.30578,-29.78336
264.79712,-26.87226
268.93000,-29.06770
264.95714,-26.81249
268.32257,-28.60199
269.15100,-28.95510
272.76128,-30.70331
270.87400,-29.78260
271.66278,-29.98133
261.22413,-24.32247
263.11289,-25.38024
270.09335,-29.07746
269.70504,-28.88220
264.31876,-25.99386
269.99542,-28.89911
267.98200,-27.80080
265.77834,-26.60839
270.00255,-28.77418
263.94747,-25.46196
272.44540,-29.88162
269.42581,-28.40196
271.11879,-29.23261
270.70911,-29.00557
270.15019,-28.71397
269.96950,-28.57989
265.43620,-26.15554
265.69071,-26.22933
270.90807,-28.92823
266.86800,-26.83018
270.70207,-28.79472
266.13960,-26.41499
261.72673,-23.85776
270.79300,-28.81450
270.04044,-28.42363
270.07790,-28.43551
261.42400,-23.64220
270.38454,-28.52917
265.12800,-25.74490
271.70710,-29.16643
268.79333,-27.69437
270.07832,-28.30968
272.02700,-29.21960
268.93974,-27.66163
266.00690,-26.09588
262.29419,-23.90840
269.64630,-27.94889
261.92373,-23.64807
266.14756,-26.05979
273.93800,-29.96230
265.45171,-25.63832
261.64071,-23.42069
270.85296,-28.44031
272.80209,-29.36668
264.50127,-25.01281
271.23080,-28.55219
270.43880,-28.16027
261.22168,-23.04279
266.71669,-26.19725
265.80457,-25.69412
263.34200,-24.25120
266.00121,-25.75998
263.24253,-24.14588
265.91438,-25.63796
271.05455,-28.26998
265.71710,-25.42857
269.62047,-27.49446
270.78541,-28.07080
266.32876,-25.70142
264.38342,-24.59475
271.63375,-28.40753
278.89010,-31.59566
272.11590,-28.59361
271.07200,-27.95470
278.42834,-31.26193
271.43503,-28.07942
273.09754,-28.80275
269.88836,-27.21384
263.27935,-23.46674
270.35358,-27.30306
271.61665,-27.78772
272.65046,-28.22933
269.98035,-26.86362
270.17628,-26.89357
264.28753,-23.68999
265.91342,-24.53167
271.30462,-27.35219
264.15212,-23.50580
270.79086,-27.04607
271.49081,-27.38583
269.80040,-26.50668
265.95600,-24.40070
271.01079,-26.89087
271.81252,-27.26423
270.54669,-26.61885
266.66250,-24.44092
262.92900,-22.27690
266.19292,-24.11636
271.35955,-26.81748
271.24794,-26.75469
271.24546,-26.70972
261.55126,-21.29861
265.37001,-23.53866
271.73331,-26.88167
271.33354,-26.52911
267.13752,-24.29334
270.32875,-25.88918
272.00085,-26.62723
263.38753,-21.85639
